station_id,date,value
BMD,1983-04-01,66.0
BMD,1983-05-01,70.2
BMD,1984-01-01,25.4
BMD,1984-02-01,25.0
BMD,1984-03-01,31.4
BMD,1984-04-01,31.4
BMD,1984-05-01,31.9
BMD,1985-01-01,16.7
BMD,1985-02-01,18.1
BMD,1985-03-01,21.3
BMD,1985-04-01,28.8
BMD,1985-05-01,18.5
BMD,1986-01-01,18.1
BMD,1986-02-01,20.5
BMD,1986-03-01,53.0
BMD,1986-04-01,59.7
BMD,1986-05-01,54.2
BMD,1987-02-01,5.9
BMD,1987-03-01,12.7
BMD,1987-04-01,17.6
BMD,1987-05-01,10.6
BMD,1988-01-01,17.1
BMD,1988-02-01,20.7
BMD,1988-03-01,20.6
BMD,1988-04-01,15.4
BMD,1988-05-01,14.2
BMD,1989-01-01,11.0
BMD,1989-02-01,14.6
BMD,1989-03-01,16.0
BMD,1989-04-01,22.8
BMD,1989-05-01,14.4
BMD,1989-06-01,0.0
BMN,1980-04-01,9.0
BMN,1981-04-01,3.3
BMN,1982-04-01,4.6
BMN,1983-04-01,22.5
BMN,1984-04-01,8.1
BMN,1985-04-01,10.8
BMN,1986-04-01,4.2
BMN,1987-04-01,9.7
BMN,1988-04-01,0.8
BMN,1989-04-01,7.0
BMS,1980-02-01,16.4
BMS,1980-03-01,37.0
BMS,1980-04-01,0.0
BMS,1981-02-01,10.8
BMS,1981-03-01,14.2
BMS,1981-04-01,21.0
BMS,1982-02-01,19.7
BMS,1982-03-01,19.9
BMS,1982-04-01,35.8
BMS,1982-05-01,20.2
BMS,1983-02-01,33.5
BMS,1983-03-01,56.2
BMS,1983-04-01,67.3
BMS,1983-05-01,52.1
BMS,1983-06-01,37.7
BMS,1984-02-01,9.6
BMS,1984-03-01,7.6
BMS,1984-04-01,9.4
BMS,1985-03-01,18.0
BMS,1985-04-01,24.1
BMS,1986-02-01,16.5
BMS,1986-03-01,38.0
BMS,1986-04-01,42.4
BMS,1986-05-01,23.2
BMS,1987-02-01,3.7
BMS,1987-03-01,8.8
BMS,1987-04-01,13.2
BMS,1988-02-01,14.5
BMS,1988-03-01,13.3
BMS,1988-04-01,10.8
BMS,1989-02-01,12.8
BMS,1989-03-01,19.7
BMS,1989-04-01,15.1
BNH,1980-02-01,25.4
BNH,1980-04-01,43.1
BNH,1981-02-01,11.8
BNH,1981-04-01,22.0
BNH,1982-02-01,25.9
BNH,1982-04-01,44.4
BNH,1982-05-01,39.3
BNH,1983-02-01,30.2
BNH,1983-03-01,45.0
BNH,1983-04-01,52.5
BNH,1983-05-01,54.9
BNH,1983-06-01,43.9
BNH,1984-02-01,21.9
BNH,1984-04-01,25.8
BNH,1985-02-01,19.1
BNH,1985-04-01,26.2
BNH,1986-04-01,53.1
BNH,1987-02-01,4.2
BNH,1987-04-01,10.0
BNH,1988-02-01,13.6
BNH,1988-04-01,13.4
BNH,1989-02-01,13.6
BNH,1989-04-01,17.3
BNM,1980-02-01,8.3
BNM,1980-04-01,18.7
BNM,1981-02-01,1.4
BNM,1981-04-01,12.3
BNM,1982-02-01,14.1
BNM,1982-04-01,23.0
BNM,1983-02-01,16.0
BNM,1983-04-01,42.2
BNM,1984-02-01,7.0
BNM,1984-04-01,2.1
BNM,1985-02-01,8.5
BNM,1985-04-01,17.7
BNM,1986-02-01,8.8
BNM,1986-04-01,21.3
BNM,1987-02-01,3.5
BNM,1987-04-01,9.0
BNM,1988-02-01,5.9
BNM,1988-04-01,0.4
BNM,1988-05-01,0.0
BNM,1989-02-01,13.6
BNM,1989-03-01,20.4
BNM,1989-04-01,14.6
BNM,1989-05-01,0.0
BNP,1980-04-01,72.5
BNP,1981-04-01,28.4
BNP,1982-04-01,62.1
BNP,1983-04-01,83.7
BNP,1983-06-01,86.2
BNP,1984-04-01,51.3
BNP,1985-04-01,36.4
BNP,1986-04-01,68.4
BNP,1987-04-01,19.5
BNP,1988-04-01,18.1
BNP,1989-03-01,19.6
BNP,1989-04-01,38.8
BNP,1989-05-01,38.2
BNS,1980-04-01,0.0
BNS,1981-04-01,0.0
BNS,1982-04-01,0.0
BNS,1983-04-01,2.5
BNS,1984-04-01,0.0
BNS,1985-04-01,2.9
BNS,1986-04-01,0.0
BNS,1987-04-01,0.0
BNS,1988-04-01,0.0
BNS,1989-04-01,0.0
BOM,1980-01-01,8.1
BOM,1980-02-01,9.9
BOM,1980-03-01,19.1
BOM,1980-04-01,24.8
BOM,1980-05-01,8.9
BOM,1981-01-01,0.0
BOM,1981-02-01,8.7
BOM,1981-03-01,8.9
BOM,1981-04-01,12.5
BOM,1981-05-01,0.0
BOM,1982-01-01,12.0
BOM,1982-02-01,16.8
BOM,1982-03-01,14.6
BOM,1982-04-01,34.2
BOM,1982-05-01,26.3
BOM,1983-01-01,13.6
BOM,1983-02-01,23.8
BOM,1983-03-01,32.8
BOM,1983-04-01,47.3
BOM,1983-05-01,45.1
BOM,1983-06-01,25.0
BOM,1984-01-01,11.8
BOM,1984-02-01,12.4
BOM,1984-03-01,18.5
BOM,1984-04-01,15.1
BOM,1984-05-01,4.8
BOM,1985-01-01,10.3
BOM,1985-02-01,11.2
BOM,1985-03-01,14.9
BOM,1985-04-01,24.1
BOM,1985-05-01,0.0
BOM,1986-01-01,8.3
BOM,1986-02-01,8.9
BOM,1986-03-01,18.5
BOM,1986-04-01,18.6
BOM,1986-05-01,0.0
BOM,1987-01-01,2.9
BOM,1987-02-01,8.8
BOM,1987-03-01,12.1
BOM,1987-04-01,12.9
BOM,1987-05-01,0.0
BOM,1988-01-01,9.1
BOM,1988-02-01,13.4
BOM,1988-03-01,12.3
BOM,1988-04-01,1.8
BOM,1988-05-01,0.0
BOM,1989-01-01,12.3
BOM,1989-02-01,17.1
BOM,1989-03-01,20.2
BOM,1989-04-01,26.6
BOM,1989-05-01,4.2
BP2,1980-02-01,11.6
BP2,1980-03-01,24.3
BP2,1980-04-01,26.3
BP2,1981-02-01,7.5
BP2,1981-03-01,7.3
BP2,1981-04-01,12.1
BP2,1982-02-01,12.4
BP2,1982-03-01,12.8
BP2,1982-04-01,19.8
BP2,1982-05-01,16.8
BP2,1983-02-01,17.3
BP2,1983-03-01,22.1
BP2,1983-04-01,28.4
BP2,1983-05-01,26.9
BP2,1983-06-01,15.1
BP2,1984-02-01,10.9
BP2,1984-03-01,12.7
BP2,1984-04-01,9.6
BP2,1985-02-01,11.9
BP2,1985-03-01,13.2
BP2,1985-04-01,18.6
BP2,1985-05-01,0.0
BP2,1986-02-01,10.3
BP2,1986-03-01,26.7
BP2,1986-04-01,29.0
BP2,1986-05-01,19.4
BP2,1987-02-01,2.1
BP2,1987-03-01,3.6
BP2,1987-04-01,5.0
BP2,1988-02-01,6.3
BP2,1988-03-01,5.1
BP2,1988-04-01,3.2
BP2,1989-02-01,8.8
BP2,1989-03-01,9.5
BP2,1989-04-01,5.7
BP3,1980-02-01,13.4
BP3,1980-03-01,26.8
BP3,1980-04-01,29.8
BP3,1981-02-01,10.1
BP3,1981-03-01,11.1
BP3,1981-04-01,18.3
BP3,1982-02-01,15.4
BP3,1982-03-01,16.1
BP3,1982-04-01,14.4
BP3,1983-02-01,22.8
BP3,1983-03-01,26.3
BP3,1983-04-01,30.1
BP3,1983-05-01,32.8
BP3,1984-02-01,11.5
BP3,1984-03-01,13.3
BP3,1984-04-01,13.6
BP3,1984-05-01,4.7
BP3,1985-02-01,16.7
BP3,1985-03-01,14.9
BP3,1985-04-01,16.0
BP3,1985-05-01,0.0
BP3,1986-02-01,14.0
BP3,1986-04-01,39.8
BP3,1987-02-01,2.8
BP3,1987-03-01,6.2
BP3,1987-04-01,8.8
BP3,1988-02-01,8.9
BP3,1988-03-01,8.3
BP3,1988-04-01,6.7
BP3,1989-02-01,13.1
BP3,1989-03-01,13.3
BP3,1989-04-01,11.3
BSH,1980-02-01,28.3
BSH,1980-03-01,52.2
BSH,1980-04-01,58.4
BSH,1980-05-01,56.5
BSH,1981-02-01,13.4
BSH,1981-03-01,15.5
BSH,1981-04-01,24.6
BSH,1981-05-01,23.8
BSH,1982-02-01,30.2
BSH,1982-03-01,36.1
BSH,1982-04-01,43.8
BSH,1982-05-01,55.7
BSH,1983-03-01,48.9
BSH,1983-04-01,69.2
BSH,1983-05-01,70.1
BSH,1984-02-01,25.7
BSH,1984-03-01,36.5
BSH,1984-04-01,33.3
BSH,1984-05-01,39.7
BSH,1985-02-01,25.1
BSH,1985-03-01,24.1
BSH,1985-04-01,37.3
BSH,1985-05-01,33.5
BSH,1986-02-01,18.2
BSH,1986-03-01,52.3
BSH,1986-04-01,62.2
BSH,1986-05-01,62.0
BSH,1987-02-01,7.0
BSH,1987-03-01,13.5
BSH,1987-04-01,18.5
BSH,1987-05-01,14.8
BSH,1988-02-01,16.9
BSH,1988-03-01,18.3
BSH,1988-04-01,19.3
BSH,1988-05-01,17.6
BSH,1989-02-01,11.9
BSH,1989-03-01,21.1
BSH,1989-04-01,22.7
BSH,1989-05-01,17.6
BSP,1980-02-01,25.8
BSP,1980-03-01,38.7
BSP,1980-04-01,41.8
BSP,1980-05-01,41.8
BSP,1981-02-01,8.7
BSP,1981-03-01,11.9
BSP,1981-04-01,20.9
BSP,1981-05-01,18.1
BSP,1982-02-01,18.5
BSP,1982-03-01,22.6
BSP,1982-04-01,30.6
BSP,1982-05-01,32.8
BSP,1983-03-01,33.6
BSP,1983-04-01,45.2
BSP,1983-05-01,47.0
BSP,1984-02-01,20.7
BSP,1984-03-01,24.2
BSP,1984-04-01,27.0
BSP,1984-05-01,26.4
BSP,1985-02-01,17.0
BSP,1985-03-01,19.9
BSP,1985-04-01,23.7
BSP,1985-05-01,19.3
BSP,1986-02-01,15.9
BSP,1986-03-01,42.0
BSP,1986-04-01,51.2
BSP,1986-05-01,48.1
BSP,1986-06-01,23.8
BSP,1987-02-01,2.2
BSP,1987-03-01,6.1
BSP,1987-04-01,11.5
BSP,1987-05-01,9.1
BSP,1988-02-01,13.4
BSP,1988-03-01,13.5
BSP,1988-04-01,13.5
BSP,1988-05-01,11.2
BSP,1989-02-01,8.6
BSP,1989-03-01,14.9
BSP,1989-04-01,15.1
BSP,1989-05-01,8.3
BV1,1980-01-01,7.9
BV1,1980-02-01,13.6
BV1,1980-03-01,20.6
BV1,1980-04-01,27.0
BV1,1980-05-01,12.2
BV1,1981-01-01,0.4
BV1,1981-02-01,12.1
BV1,1981-03-01,11.4
BV1,1981-04-01,10.1
BV1,1982-01-01,15.4
BV1,1982-02-01,21.7
BV1,1982-03-01,19.1
BV1,1982-04-01,40.3
BV1,1982-05-01,33.9
BV1,1983-01-01,17.7
BV1,1983-02-01,37.1
BV1,1983-03-01,39.1
BV1,1983-04-01,57.4
BV1,1983-05-01,64.6
BV1,1983-06-01,45.4
BV1,1984-01-01,15.6
BV1,1984-02-01,14.9
BV1,1984-03-01,20.3
BV1,1984-04-01,18.4
BV1,1984-05-01,14.0
BV1,1985-01-01,13.1
BV1,1985-02-01,15.6
BV1,1985-03-01,19.7
BV1,1985-04-01,28.0
BV1,1985-05-01,11.3
BV1,1986-01-01,10.7
BV1,1986-02-01,13.0
BV1,1986-03-01,24.9
BV1,1986-04-01,19.9
BV1,1986-05-01,9.3
BV1,1987-01-01,4.7
BV1,1987-02-01,6.1
BV1,1987-03-01,10.4
BV1,1987-04-01,12.5
BV1,1987-05-01,0.0
BV1,1988-01-01,10.7
BV1,1988-02-01,13.9
BV1,1988-03-01,12.4
BV1,1988-04-01,7.4
BV1,1988-05-01,1.0
BV1,1989-01-01,13.9
BV1,1989-02-01,15.4
BV1,1989-03-01,20.0
BV1,1989-04-01,19.9
BV1,1989-05-01,6.0
BWH,1980-02-01,12.1
BWH,1980-03-01,25.0
BWH,1980-04-01,29.5
BWH,1980-05-01,25.9
BWH,1981-02-01,7.6
BWH,1981-03-01,8.2
BWH,1981-04-01,10.9
BWH,1981-05-01,4.5
BWH,1982-02-01,12.7
BWH,1982-03-01,13.5
BWH,1982-04-01,20.3
BWH,1982-05-01,22.8
BWH,1983-02-01,19.8
BWH,1983-03-01,36.5
BWH,1983-04-01,38.6
BWH,1983-05-01,38.7
BWH,1983-06-01,25.3
BWH,1984-02-01,12.1
BWH,1984-03-01,15.0
BWH,1984-04-01,12.9
BWH,1984-05-01,5.4
BWH,1985-02-01,12.9
BWH,1985-03-01,13.4
BWH,1985-04-01,19.0
BWH,1985-05-01,9.4
BWH,1986-02-01,10.0
BWH,1986-03-01,28.8
BWH,1986-04-01,34.8
BWH,1986-05-01,32.4
BWH,1987-02-01,1.7
BWH,1987-03-01,4.8
BWH,1987-04-01,7.8
BWH,1987-05-01,0.0
BWH,1988-02-01,6.8
BWH,1988-03-01,7.9
BWH,1988-04-01,4.0
BWH,1988-05-01,0.0
BWH,1989-02-01,9.2
BWH,1989-03-01,16.8
BWH,1989-04-01,14.4
BWH,1989-05-01,0.2
BWR,1980-02-01,17.4
BWR,1980-03-01,29.0
BWR,1980-04-01,38.0
BWR,1980-05-01,34.3
BWR,1981-02-01,15.0
BWR,1981-03-01,22.0
BWR,1981-04-01,27.0
BWR,1981-05-01,9.2
BWR,1982-02-01,18.8
BWR,1982-03-01,21.5
BWR,1982-04-01,35.0
BWR,1982-05-01,38.0
BWR,1983-02-01,44.0
BWR,1983-04-01,86.5
BWR,1983-05-01,88.0
BWR,1984-02-01,31.1
BWR,1984-03-01,37.6
BWR,1984-04-01,38.7
BWR,1984-05-01,30.5
BWR,1985-02-01,23.9
BWR,1985-03-01,25.2
BWR,1985-04-01,29.9
BWR,1985-05-01,6.5
BWR,1986-02-01,14.6
BWR,1986-03-01,36.0
BWR,1986-04-01,36.2
BWR,1986-05-01,20.5
BWR,1987-02-01,11.6
BWR,1987-03-01,17.2
BWR,1987-04-01,25.8
BWR,1987-05-01,3.4
BWR,1988-02-01,19.1
BWR,1988-03-01,21.3
BWR,1988-04-01,12.5
BWR,1988-05-01,2.2
BWR,1989-02-01,17.7
BWR,1989-03-01,18.9
BWR,1989-04-01,32.8
BWR,1989-05-01,14.9
BXC,1980-04-01,36.3
BXC,1981-04-01,11.6
BXC,1982-04-01,58.4
BXC,1983-04-01,79.0
BXC,1984-04-01,41.2
BXC,1985-04-01,43.3
BXC,1986-04-01,40.4
BXC,1987-04-01,37.8
BXC,1988-04-01,18.0
BXC,1989-04-01,45.7
CAP,1980-01-01,11.0
CAP,1980-02-01,21.1
CAP,1980-03-01,35.8
CAP,1980-04-01,40.3
CAP,1980-05-01,34.0
CAP,1980-06-01,10.3
CAP,1981-01-01,2.6
CAP,1981-02-01,10.1
CAP,1981-03-01,15.3
CAP,1981-04-01,19.8
CAP,1981-05-01,10.2
CAP,1982-01-01,24.1
CAP,1982-02-01,26.4
CAP,1982-03-01,28.0
CAP,1982-04-01,38.3
CAP,1982-05-01,46.1
CAP,1983-01-01,24.2
CAP,1983-02-01,32.0
CAP,1983-03-01,46.0
CAP,1983-04-01,62.7
CAP,1983-05-01,68.7
CAP,1983-06-01,43.4
CAP,1984-01-01,27.5
CAP,1984-02-01,28.4
CAP,1984-03-01,34.6
CAP,1984-04-01,34.9
CAP,1984-05-01,33.2
CAP,1985-01-01,14.7
CAP,1985-02-01,15.0
CAP,1985-03-01,17.3
CAP,1985-04-01,25.4
CAP,1985-05-01,10.2
CAP,1986-01-01,14.3
CAP,1986-02-01,17.5
CAP,1986-03-01,42.6
CAP,1986-04-01,45.7
CAP,1986-05-01,28.7
CAP,1987-01-01,1.7
CAP,1987-02-01,5.5
CAP,1987-03-01,13.8
CAP,1987-04-01,18.0
CAP,1987-05-01,0.0
CAP,1988-01-01,9.9
CAP,1988-02-01,16.6
CAP,1988-03-01,16.0
CAP,1988-04-01,7.3
CAP,1988-05-01,0.0
CAP,1989-01-01,13.6
CAP,1989-02-01,16.9
CAP,1989-03-01,19.6
CAP,1989-04-01,29.3
CAP,1989-05-01,16.2
CAP,1989-06-01,0.0
CBM,1980-04-01,37.1
CBM,1981-04-01,17.4
CBM,1982-04-01,34.8
CBM,1983-04-01,47.2
CBM,1984-04-01,21.8
CBM,1986-04-01,42.1
CBM,1987-04-01,13.0
CBM,1988-04-01,13.0
CBM,1989-04-01,16.8
CBT,1980-02-01,17.8
CBT,1980-03-01,31.1
CBT,1980-04-01,34.3
CBT,1980-05-01,32.5
CBT,1981-02-01,2.6
CBT,1981-03-01,9.2
CBT,1981-04-01,14.0
CBT,1981-05-01,5.9
CBT,1982-02-01,14.8
CBT,1982-03-01,16.8
CBT,1982-04-01,23.2
CBT,1982-05-01,29.2
CBT,1983-02-01,22.1
CBT,1983-03-01,40.0
CBT,1983-04-01,45.3
CBT,1983-05-01,43.0
CBT,1983-06-01,33.7
CBT,1984-02-01,18.0
CBT,1984-03-01,20.1
CBT,1984-04-01,18.3
CBT,1984-05-01,12.3
CBT,1985-02-01,14.8
CBT,1985-03-01,17.2
CBT,1985-04-01,20.1
CBT,1985-05-01,11.8
CBT,1986-02-01,10.9
CBT,1986-03-01,29.9
CBT,1986-04-01,38.1
CBT,1986-05-01,32.9
CBT,1987-02-01,2.9
CBT,1987-03-01,6.0
CBT,1987-04-01,9.3
CBT,1987-05-01,1.5
CBT,1988-02-01,10.4
CBT,1988-03-01,9.4
CBT,1988-04-01,8.8
CBT,1988-05-01,4.9
CBT,1989-02-01,7.9
CBT,1989-03-01,12.0
CBT,1989-04-01,12.3
CBT,1989-05-01,0.0
CC5,1980-01-01,19.5
CC5,1980-02-01,35.6
CC5,1980-03-01,55.6
CC5,1980-04-01,65.1
CC5,1980-05-01,57.6
CC5,1981-01-01,7.9
CC5,1981-02-01,18.3
CC5,1981-03-01,22.6
CC5,1981-04-01,30.8
CC5,1981-05-01,21.3
CC5,1982-01-01,26.3
CC5,1982-02-01,49.1
CC5,1982-03-01,53.6
CC5,1982-04-01,79.6
CC5,1982-05-01,82.4
CC5,1982-06-01,46.2
CC5,1983-01-01,34.7
CC5,1983-02-01,49.7
CC5,1983-03-01,83.3
CC5,1983-04-01,100.4
CC5,1983-05-01,96.8
CC5,1983-06-01,85.0
CC5,1984-01-01,44.5
CC5,1984-02-01,45.3
CC5,1984-03-01,56.0
CC5,1984-04-01,59.8
CC5,1984-05-01,59.3
CC5,1984-06-01,28.9
CC5,1985-01-01,26.1
CC5,1985-02-01,26.5
CC5,1985-03-01,33.2
CC5,1985-04-01,46.5
CC5,1985-05-01,31.8
CC5,1986-01-01,22.7
CC5,1986-02-01,31.5
CC5,1986-03-01,65.9
CC5,1986-04-01,69.0
CC5,1986-05-01,58.7
CC5,1987-02-01,12.7
CC5,1987-03-01,23.0
CC5,1987-04-01,31.9
CC5,1987-05-01,14.0
CC5,1987-06-01,0.0
CC5,1988-01-01,18.9
CC5,1988-02-01,27.6
CC5,1988-03-01,25.2
CC5,1988-04-01,20.2
CC5,1988-05-01,13.3
CC5,1988-06-01,0.4
CC5,1989-01-01,22.6
CC5,1989-02-01,28.1
CC5,1989-03-01,36.5
CC5,1989-04-01,55.0
CC5,1989-05-01,46.1
CC5,1989-06-01,18.4
CCO,1980-01-01,11.4
CCO,1980-02-01,13.9
CCO,1980-03-01,26.8
CCO,1980-04-01,34.4
CCO,1980-05-01,21.9
CCO,1981-01-01,1.5
CCO,1981-02-01,12.0
CCO,1981-03-01,7.7
CCO,1981-04-01,16.9
CCO,1981-05-01,0.0
CCO,1982-01-01,14.7
CCO,1982-02-01,20.1
CCO,1982-03-01,17.8
CCO,1982-04-01,39.2
CCO,1982-05-01,32.4
CCO,1983-01-01,21.7
CCO,1983-02-01,33.8
CCO,1983-03-01,46.7
CCO,1983-04-01,59.3
CCO,1983-05-01,66.7
CCO,1983-06-01,45.2
CCO,1984-01-01,15.5
CCO,1984-02-01,14.9
CCO,1984-03-01,23.1
CCO,1984-04-01,19.9
CCO,1984-05-01,12.2
CCO,1985-01-01,16.0
CCO,1985-02-01,16.1
CCO,1985-03-01,20.7
CCO,1985-04-01,24.8
CCO,1985-05-01,10.2
CCO,1986-01-01,12.9
CCO,1986-02-01,12.9
CCO,1986-03-01,27.7
CCO,1986-04-01,26.2
CCO,1986-05-01,0.0
CCO,1987-01-01,7.4
CCO,1987-02-01,11.7
CCO,1987-03-01,15.4
CCO,1987-04-01,16.4
CCO,1987-05-01,0.0
CCO,1988-01-01,11.5
CCO,1988-02-01,16.4
CCO,1988-03-01,14.3
CCO,1988-04-01,3.3
CCO,1988-05-01,1.8
CCO,1989-01-01,15.6
CCO,1989-02-01,19.8
CCO,1989-03-01,22.4
CCO,1989-04-01,27.8
CDP,1980-02-01,13.6
CDP,1980-03-01,19.0
CDP,1980-04-01,27.1
CDP,1980-05-01,14.3
CDP,1981-02-01,2.6
CDP,1981-03-01,8.2
CDP,1981-04-01,9.7
CDP,1981-05-01,2.1
CDP,1982-02-01,12.0
CDP,1982-03-01,12.7
CDP,1982-04-01,16.2
CDP,1982-05-01,13.6
CDP,1983-02-01,11.4
CDP,1983-03-01,17.7
CDP,1983-04-01,24.6
CDP,1983-05-01,27.1
CDP,1984-02-01,17.2
CDP,1984-04-01,21.2
CDP,1984-05-01,22.8
CDP,1985-02-01,12.9
CDP,1985-04-01,19.0
CDP,1986-02-01,10.7
CDP,1986-04-01,22.8
CDP,1987-02-01,7.6
CDP,1987-04-01,15.1
CDP,1988-02-01,9.9
CDP,1988-04-01,10.8
CDP,1989-02-01,17.7
CDP,1989-04-01,22.0
CFM,1980-04-01,58.6
CFM,1980-05-01,53.8
CFM,1981-04-01,27.1
CFM,1981-05-01,20.6
CFM,1982-04-01,68.1
CFM,1982-05-01,64.8
CFM,1983-04-01,69.5
CFM,1983-05-01,73.9
CFM,1983-06-01,67.5
CFM,1984-04-01,48.9
CFM,1984-05-01,47.5
CFM,1985-04-01,35.1
CFM,1985-05-01,24.4
CFM,1986-01-01,17.8
CFM,1986-02-01,22.3
CFM,1986-03-01,52.2
CFM,1986-04-01,58.5
CFM,1986-05-01,54.9
CFM,1987-01-01,2.2
CFM,1987-02-01,8.4
CFM,1987-03-01,15.9
CFM,1987-04-01,20.6
CFM,1987-05-01,10.1
CFM,1988-01-01,17.6
CFM,1988-02-01,21.2
CFM,1988-03-01,20.4
CFM,1988-04-01,19.3
CFM,1988-05-01,13.2
CFM,1989-01-01,19.2
CFM,1989-02-01,21.7
CFM,1989-03-01,27.6
CFM,1989-04-01,37.4
CFM,1989-05-01,34.1
CFM,1989-06-01,16.2
CHF,1980-01-01,4.7
CHF,1980-02-01,4.3
CHF,1980-03-01,8.1
CHF,1980-04-01,0.0
CHF,1980-05-01,0.0
CHF,1981-01-01,2.8
CHF,1981-02-01,7.4
CHF,1981-03-01,5.5
CHF,1981-05-01,0.0
CHF,1982-01-01,3.4
CHF,1982-02-01,5.5
CHF,1982-04-01,7.5
CHF,1982-05-01,0.0
CHF,1983-01-01,5.9
CHF,1983-02-01,10.0
CHF,1983-03-01,19.6
CHF,1983-04-01,18.7
CHF,1983-05-01,0.0
CHF,1984-01-01,6.0
CHF,1984-02-01,6.1
CHF,1984-03-01,0.0
CHF,1984-04-01,0.0
CHF,1984-05-01,0.0
CHF,1985-01-01,2.5
CHF,1985-02-01,2.8
CHF,1985-03-01,4.2
CHF,1985-04-01,2.4
CHF,1985-05-01,0.0
CHF,1986-01-01,5.4
CHF,1986-02-01,7.6
CHF,1986-03-01,4.4
CHF,1986-04-01,0.0
CHF,1986-05-01,0.0
CHF,1987-01-01,1.5
CHF,1987-02-01,7.4
CHF,1987-03-01,7.8
CHF,1987-04-01,1.2
CHF,1988-01-01,4.0
CHF,1988-02-01,6.6
CHF,1988-03-01,6.4
CHF,1988-04-01,0.0
CHF,1988-05-01,0.0
CHF,1989-02-01,5.8
CHF,1989-03-01,5.8
CHF,1989-04-01,0.0
CHF,1989-05-01,0.0
CHK,1986-02-01,0.0
CHK,1986-03-01,0.0
CHK,1986-04-01,0.9
CHK,1986-05-01,0.0
CHK,1987-02-01,2.9
CHK,1987-03-01,1.9
CHK,1987-04-01,0.0
CHK,1987-05-01,0.0
CHK,1988-02-01,8.3
CHK,1988-03-01,2.4
CHK,1988-04-01,0.0
CHK,1988-05-01,0.0
CHK,1989-01-01,9.0
CHK,1989-02-01,11.1
CHK,1989-03-01,11.6
CHK,1989-04-01,0.2
CHK,1989-05-01,1.6
CHM,1980-02-01,20.4
CHM,1980-03-01,44.8
CHM,1980-04-01,52.4
CHM,1980-05-01,46.6
CHM,1981-02-01,5.0
CHM,1981-03-01,21.6
CHM,1981-04-01,28.1
CHM,1981-05-01,15.0
CHM,1982-02-01,27.5
CHM,1982-03-01,25.8
CHM,1982-04-01,47.8
CHM,1982-05-01,48.0
CHM,1983-02-01,38.8
CHM,1983-03-01,74.2
CHM,1983-04-01,82.0
CHM,1983-05-01,92.2
CHM,1983-06-01,78.7
CHM,1984-02-01,15.5
CHM,1984-03-01,23.0
CHM,1984-04-01,20.2
CHM,1984-05-01,11.6
CHM,1985-02-01,22.7
CHM,1985-03-01,23.8
CHM,1985-04-01,35.6
CHM,1985-05-01,20.6
CHM,1986-02-01,18.0
CHM,1986-03-01,48.3
CHM,1986-04-01,55.2
CHM,1986-05-01,40.1
CHM,1987-02-01,7.2
CHM,1987-03-01,13.3
CHM,1987-04-01,19.3
CHM,1987-05-01,3.2
CHM,1988-02-01,18.4
CHM,1988-03-01,15.8
CHM,1988-04-01,12.3
CHM,1988-05-01,7.6
CHM,1989-02-01,15.2
CHM,1989-03-01,20.1
CHM,1989-04-01,24.4
CHM,1989-05-01,7.4
CHQ,1980-04-01,36.1
CHQ,1980-05-01,23.6
CHQ,1981-03-01,12.4
CHQ,1981-04-01,18.4
CHQ,1981-05-01,1.6
CHQ,1982-03-01,20.4
CHQ,1982-04-01,26.6
CHQ,1982-05-01,24.0
CHQ,1983-04-01,63.1
CHQ,1983-05-01,61.3
CHQ,1984-03-01,14.0
CHQ,1984-04-01,4.7
CHQ,1984-05-01,0.0
CHQ,1985-03-01,15.1
CHQ,1985-04-01,19.1
CHQ,1985-05-01,0.0
CHQ,1986-03-01,32.4
CHQ,1986-04-01,35.0
CHQ,1986-05-01,12.9
CHQ,1987-03-01,12.5
CHQ,1987-04-01,12.8
CHQ,1987-05-01,0.0
CHQ,1988-03-01,10.5
CHQ,1988-04-01,1.4
CHQ,1988-05-01,1.0
CHQ,1989-03-01,12.9
CHQ,1989-04-01,12.0
CHQ,1989-05-01,0.5
CHU,1980-01-01,11.6
CHU,1980-02-01,17.8
CHU,1980-03-01,32.4
CHU,1980-04-01,40.0
CHU,1980-05-01,31.4
CHU,1981-01-01,5.6
CHU,1981-02-01,16.2
CHU,1981-03-01,17.1
CHU,1981-04-01,22.4
CHU,1981-05-01,8.8
CHU,1982-01-01,7.2
CHU,1982-02-01,21.3
CHU,1982-03-01,19.5
CHU,1982-04-01,25.5
CHU,1982-05-01,39.7
CHU,1983-01-01,23.2
CHU,1983-02-01,33.4
CHU,1983-03-01,49.2
CHU,1983-04-01,63.0
CHU,1983-05-01,67.9
CHU,1983-06-01,52.5
CHU,1984-01-01,23.7
CHU,1984-02-01,21.1
CHU,1984-03-01,29.8
CHU,1984-04-01,27.8
CHU,1984-05-01,23.2
CHU,1985-01-01,14.2
CHU,1985-02-01,13.7
CHU,1985-03-01,20.1
CHU,1985-04-01,31.1
CHU,1985-05-01,12.7
CHU,1986-01-01,11.4
CHU,1986-02-01,12.6
CHU,1986-03-01,32.5
CHU,1986-04-01,30.5
CHU,1986-05-01,16.7
CHU,1987-01-01,1.5
CHU,1987-02-01,10.8
CHU,1987-03-01,14.9
CHU,1987-04-01,19.2
CHU,1987-05-01,1.2
CHU,1988-01-01,9.1
CHU,1988-02-01,17.3
CHU,1988-03-01,16.9
CHU,1988-04-01,8.3
CHU,1988-05-01,0.0
